S.No.,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model
7019,Mahindra XUV500 W6 2WD,Hyderabad,2013,67000,Diesel,Manual,First,15.1 kmpl,2179.0,140.0,7.0,,,11,Mahindra,XUV500W6
7020,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Ahmedabad,2016,29000,Diesel,Automatic,First,13.0 kmpl,2143.0,204.0,5.0,,,8,Mercedes-Benz,E-Class2015-2017
7021,Hyundai Verna 1.4 CRDi,Pune,2014,86000,Diesel,Manual,First,24.8 kmpl,1396.0,88.7,5.0,,,10,Hyundai,Verna1.4
7022,Honda Amaze EX i-Vtech,Hyderabad,2013,34000,Petrol,Manual,First,18.0 kmpl,1198.0,86.7,5.0,,,11,Honda,AmazeEX
7023,Audi A4 2.0 TDI Premium Sport Limited Edition,Bangalore,2014,36000,Diesel,Automatic,First,17.11 kmpl,1968.0,174.33,5.0,,,10,Audi,A42.0
7024,Hyundai i10 Magna,Mumbai,2013,49000,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,,,11,Hyundai,i10Magna
7025,Tata Tigor 1.2 Revotron XT,Mumbai,2017,7000,Petrol,Manual,First,20.3 kmpl,1199.0,84.0,5.0,,,7,Tata,Tigor1.2
7026,Hyundai Xcent 1.1 CRDi S,Kolkata,2014,60188,Diesel,Manual,First,24.4 kmpl,1120.0,71.0,5.0,,,10,Hyundai,Xcent1.1
7027,Ford Figo Diesel ZXI,Ahmedabad,2012,79000,Diesel,Manual,First,20.0 kmpl,1399.0,68.0,5.0,,,12,Ford,FigoDiesel
7028,Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,2012,115439,Diesel,Manual,Second,12.99 kmpl,2494.0,100.0,7.0,,,12,Toyota,Innova2.5
7029,Hyundai i20 2015-2017 1.4 CRDi Sportz,Pune,2011,104500,Diesel,Manual,Second,23.0 kmpl,1396.0,90.0,5.0,,,13,Hyundai,i202015-2017
7030,Mercedes-Benz E-Class E250 CDI Launch Edition,Delhi,2013,35000,Diesel,Automatic,First,13.0 kmpl,2143.0,204.0,5.0,,,11,Mercedes-Benz,E-ClassE250
7031,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2016,26186,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,,,8,Hyundai,Creta1.6
7032,Chevrolet Spark 1.0 LT,Pune,2012,58061,Petrol,Manual,First,18.0 kmpl,995.0,62.0,5.0,,,12,Chevrolet,Spark1.0
7033,Hyundai i20 1.4 CRDi Sportz,Ahmedabad,2011,62000,Diesel,Manual,First,23.0 kmpl,1396.0,90.0,5.0,,,13,Hyundai,i201.4
7034,Maruti Swift Dzire VDI,Mumbai,2013,118000,Diesel,Manual,Second,23.4 kmpl,1248.0,74.0,5.0,,,11,Maruti,SwiftDzire
7035,Hyundai i10 Magna 1.2,Chennai,2009,65000,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,,,15,Hyundai,i10Magna
7036,Hyundai Santro Xing GLS,Hyderabad,2008,44379,Petrol,Manual,First,17.92 kmpl,1086.0,62.1,5.0,,,16,Hyundai,SantroXing
7037,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2017,61041,Diesel,Manual,First,22.7 kmpl,1498.0,89.84,5.0,,,7,Ford,Ecosport1.5
7038,Ford Fiesta Classic 1.4 Duratorq CLXI,Bangalore,2011,73000,Diesel,Manual,Second,17.8 kmpl,1399.0,67.0,5.0,,,13,Ford,FiestaClassic
7039,Hyundai Creta 1.6 CRDi AT SX Plus,Pune,2016,57297,Diesel,Automatic,First,17.01 kmpl,1582.0,126.2,5.0,,,8,Hyundai,Creta1.6
7040,Hyundai Creta 1.6 VTVT Base,Hyderabad,2015,28700,Petrol,Manual,Second,15.29 kmpl,1591.0,121.3,5.0,,,9,Hyundai,Creta1.6
7041,Honda City 1.5 V MT,Hyderabad,2013,85264,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,,,11,Honda,City1.5
7042,Maruti Ignis 1.2 AMT Delta,Hyderabad,2017,20000,Petrol,Automatic,First,20.89 kmpl,1197.0,81.8,5.0,7.21 Lakh,,7,Maruti,Ignis1.2
7043,Honda City i-VTEC CVT ZX,Hyderabad,2017,11934,Petrol,Automatic,First,18.0 kmpl,1497.0,117.3,5.0,16.94 Lakh,,7,Honda,Cityi-VTEC
7044,Honda City 1.5 V MT,Pune,2010,83000,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,,,14,Honda,City1.5
7045,Ford Fiesta Classic 1.6 Duratec LXI,Hyderabad,2013,23000,Petrol,Manual,First,15.3 kmpl,1596.0,99.6,5.0,,,11,Ford,FiestaClassic
7046,Hyundai i20 Sportz 1.2,Mumbai,2017,14927,Petrol,Manual,First,18.6 kmpl,1197.0,81.83,5.0,,,7,Hyundai,i20Sportz
7047,Toyota Corolla Executive (HE),Hyderabad,2007,158000,Petrol,Manual,Second,13.4 kmpl,1794.0,125.0,5.0,,,17,Toyota,CorollaExecutive
7048,Nissan Micra Diesel XV,Jaipur,2011,111000,Diesel,Manual,Third,23.08 kmpl,1461.0,63.1,5.0,,,13,Nissan,MicraDiesel
7049,Maruti Alto LXi BSIII,Hyderabad,2011,63528,Petrol,Manual,First,19.7 kmpl,796.0,46.3,5.0,,,13,Maruti,AltoLXi
7050,Maruti Ciaz VDi Plus,Jaipur,2015,92000,Diesel,Manual,First,26.21 kmpl,1248.0,88.5,5.0,,,9,Maruti,CiazVDi
7051,Maruti Ciaz 1.3 Alpha,Delhi,2017,41200,Diesel,Manual,First,28.09 kmpl,1248.0,88.5,5.0,,,7,Maruti,Ciaz1.3
7052,Mahindra XUV500 W8 2WD,Coimbatore,2016,39052,Diesel,Manual,First,15.1 kmpl,2179.0,140.0,7.0,,,8,Mahindra,XUV500W8
7053,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55100,Diesel,Manual,First,20.45 kmpl,1461.0,83.8,5.0,,,10,Renault,Duster85PS
7054,Hyundai i20 1.2 Sportz,Ahmedabad,2011,76958,Petrol,Manual,First,17.0 kmpl,1197.0,80.0,5.0,,,13,Hyundai,i201.2
7055,Renault Pulse RxL,Kochi,2015,70419,Diesel,Manual,First,23.08 kmpl,1461.0,63.12,5.0,,,9,Renault,PulseRxL
7056,Maruti Wagon R AMT VXI,Mumbai,2017,21000,Petrol,Automatic,First,20.51 kmpl,998.0,67.0,5.0,,,7,Maruti,WagonR
7057,BMW 6 Series 650i Coupe,Delhi,2009,64000,Petrol,Automatic,First,7.94 kmpl,4395.0,450.0,4.0,,,15,BMW,6Series
7058,Honda City V MT,Delhi,2011,63698,Petrol,Manual,Second,16.8 kmpl,1497.0,116.3,5.0,,,13,Honda,CityV
7059,Tata Indigo eCS LX BSIV,Coimbatore,2016,62715,Diesel,Manual,First,23.03 kmpl,1396.0,69.0,5.0,,,8,Tata,IndigoeCS
7060,Honda Brio S MT,Coimbatore,2013,37922,Petrol,Manual,Second,19.4 kmpl,1198.0,86.8,5.0,,,11,Honda,BrioS
7061,Honda Jazz 1.5 S i DTEC,Ahmedabad,2016,52000,Diesel,Manual,First,27.3 kmpl,1498.0,98.6,5.0,,,8,Honda,Jazz1.5
7062,Mercedes-Benz A Class A180 CDI,Chennai,2013,47000,Diesel,Automatic,First,20.0 kmpl,2143.0,107.3,5.0,,,11,Mercedes-Benz,AClass
7063,Toyota Corolla Altis GL,Mumbai,2009,64000,Petrol,Manual,Second,14.53 kmpl,1798.0,138.1,5.0,,,15,Toyota,CorollaAltis
7064,Honda Civic 2006-2010 1.8 (E) MT,Hyderabad,2007,109000,Petrol,Manual,Second,13.5 kmpl,1799.0,130.0,5.0,,,17,Honda,Civic2006-2010
7065,Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,19000,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,,,9,Hyundai,Creta1.6
7066,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99000,Petrol,Automatic,Second,9.74 kmpl,1984.0,208.0,5.0,,,15,Audi,Q52008-2012
7067,OpelCorsa 1.4Gsi,Hyderabad,2005,50000,Petrol,Manual,Second,14.2 kmpl,,,,,,19,OpelCorsa,
7068,Toyota Fortuner 4x2 AT,Pune,2013,105000,Diesel,Automatic,Second,12.55 kmpl,2982.0,168.5,7.0,,,11,Toyota,Fortuner4x2
7069,Hyundai Creta 1.6 VTVT S,Jaipur,2016,24000,Petrol,Manual,First,15.29 kmpl,1591.0,121.3,5.0,,,8,Hyundai,Creta1.6
7070,Volkswagen Ameo 1.5 TDI Highline,Coimbatore,2017,23389,Diesel,Manual,First,21.66 kmpl,1498.0,108.62,5.0,10.13 Lakh,,7,Volkswagen,Ameo1.5
7071,Hyundai i20 Magna,Ahmedabad,2009,90000,Petrol,Manual,First,18.5 kmpl,1197.0,80.0,5.0,,,15,Hyundai,i20Magna
7072,Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2013,20000,Diesel,Automatic,First,17.68 kmpl,1968.0,174.33,5.0,,,11,Audi,A62011-2015
7073,Hyundai Grand i10 CRDi Sportz,Jaipur,2014,62269,Diesel,Manual,First,24.0 kmpl,1120.0,70.0,5.0,,,10,Hyundai,Grandi10
7074,Audi Q3 30 TDI S Edition,Chennai,2015,69000,Diesel,Manual,First,17.32 kmpl,1968.0,138.13,5.0,,,9,Audi,Q330
7075,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,58898,Diesel,Automatic,First,14.69 kmpl,2993.0,258.0,5.0,,,9,BMW,5Series
7076,Maruti Swift Dzire AMT ZDI,Coimbatore,2018,29110,Diesel,Automatic,First,26.59 kmpl,1248.0,74.0,5.0,,,6,Maruti,SwiftDzire
7077,Hyundai Grand i10 1.2 Kappa Sportz AT,Kochi,2019,34649,Petrol,Automatic,First,18.9 kmpl,1197.0,81.86,5.0,7.96 Lakh,,5,Hyundai,Grandi10
7078,Honda City i DTEC SV,Kolkata,2017,13000,Diesel,Manual,First,26.0 kmpl,1498.0,98.6,5.0,,,7,Honda,Cityi
7079,Hyundai Grand i10 1.2 Kappa Magna,Jaipur,2015,25043,Petrol,Manual,First,18.9 kmpl,1197.0,81.86,5.0,6.54 Lakh,,9,Hyundai,Grandi10
7080,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,36611,Petrol,Automatic,First,19.0 kmpl,1199.0,88.7,5.0,,,6,Honda,Jazz1.2
7081,Maruti Swift VDi BSIII W/ ABS,Jaipur,2008,150000,Diesel,Manual,Second,17.8 kmpl,1248.0,75.0,5.0,,,16,Maruti,SwiftVDi
7082,Maruti Wagon R VXI,Ahmedabad,2015,82000,Petrol,Manual,First,22.5 kmpl,998.0,67.04,5.0,5.27 Lakh,,9,Maruti,WagonR
7083,Maruti Ciaz RS ZDi Plus SHVS,Kochi,2017,45158,Diesel,Manual,Second,28.09 kmpl,1248.0,88.5,5.0,,,7,Maruti,CiazRS
7084,Volkswagen Vento 1.2 TSI Comfortline AT,Coimbatore,2016,36968,Petrol,Automatic,First,16.93 kmpl,1197.0,103.2,5.0,,,8,Volkswagen,Vento1.2
7085,Maruti Swift VXI BSIV,Coimbatore,2015,53556,Petrol,Manual,First,20.4 kmpl,1197.0,81.8,5.0,,,9,Maruti,SwiftVXI
7086,Skoda Laura Ambition 2.0 TDI CR AT,Bangalore,2013,78500,Diesel,Automatic,First,20.0 kmpl,1968.0,138.1,5.0,,,11,Skoda,LauraAmbition
7087,Hyundai Xcent 1.1 CRDi S Celebration Edition,Jaipur,2017,133000,Diesel,Manual,First,24.4 kmpl,1120.0,71.0,5.0,,,7,Hyundai,Xcent1.1
7088,Hyundai Creta 1.6 CRDi SX,Coimbatore,2017,33186,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,,,7,Hyundai,Creta1.6
7089,Mercedes-Benz New C-Class C 200 CGI Elegance,Delhi,2012,65000,Petrol,Automatic,First,11.74 kmpl,1796.0,186.0,5.0,,,12,Mercedes-Benz,NewC-Class
7090,Maruti Swift VDI,Coimbatore,2015,61903,Diesel,Manual,First,22.9 kmpl,1248.0,74.0,5.0,,,9,Maruti,SwiftVDI
7091,Toyota Etios G,Kolkata,2011,25000,Petrol,Manual,First,17.6 kmpl,1496.0,88.73,5.0,,,13,Toyota,EtiosG
7092,Hyundai Santro Xing XG AT eRLX Euro III,Coimbatore,2007,64168,Petrol,Automatic,First,17.0 kmpl,1086.0,62.1,5.0,,,17,Hyundai,SantroXing
7093,Maruti Swift Dzire VXI Optional,Hyderabad,2017,8044,Petrol,Manual,First,20.85 kmpl,1197.0,83.14,5.0,,,7,Maruti,SwiftDzire
7094,Audi Q5 3.0 TDI Quattro Technology,Bangalore,2017,18000,Diesel,Automatic,First,13.22 kmpl,2967.0,241.4,5.0,,,7,Audi,Q53.0
7095,Honda City V MT,Mumbai,2013,80000,Petrol,Manual,First,16.8 kmpl,1497.0,116.3,5.0,,,11,Honda,CityV
7096,Mahindra KUV 100 mFALCON D75 K6 5str AW,Chennai,2016,45000,Diesel,Manual,First,25.32 kmpl,1198.0,77.0,5.0,,,8,Mahindra,KUV100
7097,Mahindra Xylo D4 BSIV,Mumbai,2013,78835,Diesel,Manual,Second,14.0 kmpl,2498.0,112.0,8.0,,,11,Mahindra,XyloD4
7098,Tata Tiago 1.2 Revotron XT,Kochi,2017,30631,Petrol,Manual,First,23.84 kmpl,1199.0,84.0,5.0,5.56 Lakh,,7,Tata,Tiago1.2
7099,Mahindra Scorpio VLX 2WD BSIII,Hyderabad,2011,72573,Diesel,Manual,First,12.05 kmpl,2179.0,120.0,8.0,,,13,Mahindra,ScorpioVLX
7100,Toyota Innova Crysta 2.8 GX AT,Delhi,2016,10000,Diesel,Automatic,First,11.36 kmpl,2755.0,171.5,7.0,20.74 Lakh,,8,Toyota,InnovaCrysta
7101,Maruti Wagon R VXI BSIII,Mumbai,2011,50215,Petrol,Manual,First,18.9 kmpl,998.0,67.1,5.0,,,13,Maruti,WagonR
7102,Maruti 800 AC,Kolkata,2009,9999,Petrol,Manual,First,16.1 kmpl,796.0,37.0,4.0,,,15,Maruti,800AC
7103,Honda Civic 2006-2010 1.8 MT Sport,Pune,2008,110000,Petrol,Manual,Second,13.5 kmpl,1799.0,130.0,5.0,,,16,Honda,Civic2006-2010
7104,Chevrolet Beat Diesel LS,Jaipur,2013,81000,Diesel,Manual,First,25.44 kmpl,936.0,57.6,5.0,,,11,Chevrolet,BeatDiesel
7105,Mahindra Thar CRDe,Delhi,2016,11000,Diesel,Manual,First,16.55 kmpl,2498.0,105.0,6.0,11.14 Lakh,,8,Mahindra,TharCRDe
7106,Tata Zest Revotron 1.2T XE,Kolkata,2017,59000,Petrol,Manual,First,17.57 kmpl,1193.0,88.7,5.0,6.59 Lakh,,7,Tata,ZestRevotron
7107,Hyundai EON Era Plus,Mumbai,2015,8300,Petrol,Manual,First,21.1 kmpl,814.0,55.2,5.0,,,9,Hyundai,EONEra
7108,Mahindra Ssangyong Rexton RX7,Mumbai,2016,40000,Diesel,Automatic,First,11.18 kmpl,2696.0,184.0,7.0,,,8,Mahindra,SsangyongRexton
7109,Hyundai Creta 1.6 CRDi SX Option,Pune,2016,83500,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,,,8,Hyundai,Creta1.6
7110,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,22000,Diesel,Manual,First,22.95 kmpl,1248.0,74.0,5.0,7.94 Lakh,,7,Tata,ZestQuadrajet
7111,Chevrolet Enjoy Petrol LTZ 7 Seater,Mumbai,2013,39000,Petrol,Manual,First,13.7 kmpl,1399.0,98.82,7.0,,,11,Chevrolet,EnjoyPetrol
7112,Skoda Superb Elegance 2.0 TDI CR AT,Pune,2013,90000,Diesel,Automatic,First,17.2 kmpl,1968.0,138.1,5.0,,,11,Skoda,SuperbElegance
7113,Hyundai i20 2015-2017 Magna Optional 1.4 CRDi,Pune,2012,134487,Diesel,Manual,First,21.9 kmpl,1396.0,88.8,5.0,,,12,Hyundai,i202015-2017
7114,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2014,65000,Diesel,Automatic,First,15.73 kmpl,1968.0,174.33,5.0,,,10,Audi,Q32012-2015
7115,Mahindra Scorpio S6 Plus 7 Seater,Ahmedabad,2015,48000,Diesel,Manual,First,15.4 kmpl,2179.0,120.0,7.0,,,9,Mahindra,ScorpioS6
7116,BMW 3 Series 320d,Bangalore,2011,60000,Diesel,Automatic,First,13.2 kmpl,1995.0,170.0,5.0,,,13,BMW,3Series
7117,Mercedes-Benz CLA 45 AMG,Kochi,2015,23742,Petrol,Automatic,First,15.04 kmpl,1991.0,360.0,5.0,,,9,Mercedes-Benz,CLA45
7118,Honda City 1.5 S MT,Hyderabad,2010,60268,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,,,14,Honda,City1.5
7119,Maruti Vitara Brezza ZDi,Hyderabad,2016,70746,Diesel,Manual,First,24.3 kmpl,1248.0,88.5,5.0,11.02 Lakh,,8,Maruti,VitaraBrezza
7120,Toyota Camry 2.5 G,Delhi,2014,61000,Petrol,Automatic,First,12.98 kmpl,2494.0,178.4,5.0,,,10,Toyota,Camry2.5
7121,Maruti Swift Vdi BSIII,Pune,2007,102000,Diesel,Manual,First,17.8 kmpl,1248.0,75.0,5.0,,,17,Maruti,SwiftVdi
7122,Hyundai Elantra SX AT,Bangalore,2016,25000,Petrol,Automatic,Second,14.5 kmpl,1797.0,147.4,5.0,,,8,Hyundai,ElantraSX
7123,Renault Duster 85PS Diesel RxL Optional,Delhi,2013,64000,Diesel,Manual,First,20.46 kmpl,1461.0,83.8,5.0,,,11,Renault,Duster85PS
7124,Audi Q5 2008-2012 3.0 TDI Quattro,Hyderabad,2010,78265,Diesel,Automatic,First,12.19 kmpl,2967.0,236.0,5.0,,,14,Audi,Q52008-2012
7125,Maruti Esteem Vxi - BSIII,Pune,2006,76560,Petrol,Manual,Third,15.9 kmpl,1298.0,85.0,5.0,,,18,Maruti,EsteemVxi
7126,Jeep Compass 2.0 Longitude,Kolkata,2017,10000,Diesel,Manual,First,17.1 kmpl,1956.0,170.0,5.0,20.01 Lakh,,7,Jeep,Compass2.0
7127,Honda City 1.5 V AT,Mumbai,2010,52000,Petrol,Automatic,First,16.8 kmpl,1497.0,118.0,5.0,,,14,Honda,City1.5
7128,Tata Zest Quadrajet 1.3 75PS XE,Jaipur,2018,45000,Diesel,Manual,First,22.95 kmpl,1248.0,74.0,5.0,7.94 Lakh,,6,Tata,ZestQuadrajet
7129,Maruti Baleno Zeta 1.2,Kochi,2018,29562,Petrol,Manual,First,21.4 kmpl,1197.0,83.1,5.0,,,6,Maruti,BalenoZeta
7130,Maruti Swift Dzire VDI,Kolkata,2014,32000,Diesel,Manual,First,26.59 kmpl,1248.0,74.0,5.0,,,10,Maruti,SwiftDzire
7131,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2016,22003,Petrol,Manual,First,16.2 kmpl,1199.0,74.0,5.0,,,8,Volkswagen,Polo1.2
7132,Mini Clubman Cooper S,Pune,2017,2890,Petrol,Manual,First,13.8 kmpl,1998.0,192.0,5.0,44.59 Lakh,,7,Mini Cooper,ClubmanCooper
7133,Mitsubishi Pajero Sport 4X2 AT,Mumbai,2015,52000,Diesel,Automatic,First,13.5 kmpl,2477.0,175.56,7.0,32.62 Lakh,,9,Mitsubishi,PajeroSport
7134,Honda City ZX EXi,Pune,2008,100000,Petrol,Manual,Second,17.7 kmpl,1497.0,78.0,5.0,,,16,Honda,CityZX
7135,Hyundai EON Era Plus,Jaipur,2013,60000,Petrol,Manual,Second,21.1 kmpl,814.0,55.2,5.0,,,11,Hyundai,EONEra
7136,Chevrolet Spark 1.0 PS,Jaipur,2010,6512,Petrol,Manual,First,16.0 kmpl,995.0,63.0,5.0,,,14,Chevrolet,Spark1.0
7137,Maruti Alto LXi,Kolkata,2008,39008,Petrol,Manual,First,19.7 kmpl,796.0,46.3,5.0,,,16,Maruti,AltoLXi
7138,Toyota Corolla Executive (HE),Chennai,2003,136441,Petrol,Manual,First,13.4 kmpl,1794.0,125.0,5.0,,,21,Toyota,CorollaExecutive
7139,Hyundai i20 1.2 Sportz Option,Kolkata,2012,36200,Petrol,Manual,First,17.0 kmpl,1197.0,80.0,5.0,,,12,Hyundai,i201.2
7140,Hyundai Verna 1.4 CRDi,Kolkata,2015,32506,Diesel,Manual,First,24.8 kmpl,1396.0,88.7,5.0,,,9,Hyundai,Verna1.4
7141,Chevrolet Enjoy 1.4 LTZ 8,Pune,2016,67000,Petrol,Manual,First,13.7 kmpl,1399.0,98.79,8.0,,,8,Chevrolet,Enjoy1.4
7142,Fiat Grande Punto 1.4 Emotion,Pune,2011,59800,Petrol,Manual,Second,14.6 kmpl,1368.0,88.7,5.0,,,13,Fiat,GrandePunto
7143,Mahindra XUV500 W8 4WD,Coimbatore,2015,63008,Diesel,Manual,First,15.1 kmpl,2179.0,140.0,7.0,,,9,Mahindra,XUV500W8
7144,Maruti Vitara Brezza ZDi AMT,Coimbatore,2018,57804,Diesel,Automatic,First,24.3 kmpl,1248.0,88.5,5.0,11.59 Lakh,,6,Maruti,VitaraBrezza
7145,Toyota Etios Liva G,Kolkata,2012,37212,Petrol,Manual,First,18.3 kmpl,1197.0,67.08,5.0,,,12,Toyota,EtiosLiva
7146,Hyundai Creta 1.6 CRDi SX,Jaipur,2015,65000,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,,,9,Hyundai,Creta1.6
7147,Hyundai Santro Xing GLS,Coimbatore,2009,61259,Petrol,Manual,First,17.92 kmpl,1086.0,62.1,5.0,,,15,Hyundai,SantroXing
7148,Hyundai i20 1.4 Asta (AT),Chennai,2010,50000,Petrol,Automatic,Second,15.0 kmpl,1396.0,100.0,5.0,,,14,Hyundai,i201.4
7149,Hyundai Elantra CRDi,Mumbai,2006,183513,Diesel,Manual,Second,14.9 kmpl,1991.0,112.2,5.0,,,18,Hyundai,ElantraCRDi
7150,Mahindra XUV500 W10 2WD,Delhi,2015,66000,Diesel,Manual,First,16.0 kmpl,2179.0,140.0,7.0,,,9,Mahindra,XUV500W10
7151,Audi A6 2.0 TDI Design Edition,Kochi,2012,78979,Diesel,Automatic,First,18.53 kmpl,1968.0,187.74,5.0,,,12,Audi,A62.0
7152,Tata Tiago 1.2 Revotron XZ WO Alloy,Bangalore,2016,30010,Petrol,Manual,First,23.84 kmpl,1199.0,84.0,5.0,6.46 Lakh,,8,Tata,Tiago1.2
7153,Mercedes-Benz A Class Edition 1,Kochi,2016,27508,Diesel,Automatic,First,20.0 kmpl,2143.0,107.3,5.0,,,8,Mercedes-Benz,AClass
7154,Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2014,28000,Petrol,Automatic,First,17.1 kmpl,1591.0,121.4,5.0,,,10,Hyundai,Verna1.6
7155,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,2014,45000,Diesel,Automatic,First,19.27 kmpl,2143.0,167.62,5.0,,,10,Mercedes-Benz,NewC-Class
7156,BMW 7 Series 740i Sedan,Kochi,2013,86107,Petrol,Automatic,First,8.45 kmpl,2979.0,321.0,5.0,,,11,BMW,7Series
7157,Land Rover Range Rover 2.2L Pure,Hyderabad,2015,49000,Diesel,Automatic,Second,12.7 kmpl,2179.0,187.7,5.0,,,9,Land Rover,RoverRange
7158,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32746,Petrol,Automatic,First,13.0 kmpl,1591.0,121.3,5.0,,,6,Hyundai,Creta1.6
7159,Volkswagen Vento 1.2 TSI Highline AT,Mumbai,2013,42758,Petrol,Automatic,First,16.93 kmpl,1197.0,103.2,5.0,,,11,Volkswagen,Vento1.2
7160,Mini Cooper Countryman D,Hyderabad,2013,50000,Diesel,Automatic,First,23.8 kmpl,1998.0,112.0,5.0,,,11,Mini Cooper,CooperCountryman
7161,Volvo S60 D4 KINETIC,Coimbatore,2016,90904,Diesel,Automatic,First,9.0 kmpl,1984.0,181.0,5.0,,,8,Volvo,S60D4
7162,Renault Pulse RxL,Kolkata,2012,52612,Diesel,Manual,First,23.08 kmpl,1461.0,63.12,5.0,,,12,Renault,PulseRxL
7163,Honda Amaze SX i-VTEC,Kolkata,2015,40000,Petrol,Manual,First,18.0 kmpl,1198.0,86.7,5.0,,,9,Honda,AmazeSX
7164,Toyota Camry 2.5 G,Delhi,2012,80724,Petrol,Automatic,First,12.98 kmpl,2494.0,178.4,5.0,,,12,Toyota,Camry2.5
7165,Maruti Alto LXi,Hyderabad,2009,62659,Petrol,Manual,First,19.7 kmpl,796.0,46.3,5.0,,,15,Maruti,AltoLXi
7166,Skoda Superb Style 1.8 TSI AT,Kochi,2011,72734,Petrol,Automatic,Second,14.67 kmpl,1798.0,177.46,5.0,33.36 Lakh,,13,Skoda,SuperbStyle
7167,Maruti Ertiga ZXI,Pune,2015,15000,Petrol,Manual,First,17.5 kmpl,1373.0,91.1,7.0,,,9,Maruti,ErtigaZXI
7168,Audi A4 2.0 TDI,Bangalore,2014,65475,Diesel,Automatic,First,16.55 kmpl,1968.0,147.51,5.0,,,10,Audi,A42.0
7169,Maruti Ertiga VDI,Chennai,2012,71000,Diesel,Manual,First,20.77 kmpl,1248.0,88.76,7.0,,,12,Maruti,ErtigaVDI
7170,Mercedes-Benz New C-Class C 220 CDI Style,Bangalore,2016,16000,Diesel,Automatic,First,19.27 kmpl,2143.0,167.62,5.0,,,8,Mercedes-Benz,NewC-Class
7171,Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,72329,Petrol,Manual,First,17.5 kmpl,1197.0,85.8,5.0,,,13,Maruti,SwiftDzire
7172,Mercedes-Benz GLA Class 200 CDI SPORT,Coimbatore,2016,49398,Diesel,Automatic,First,17.9 kmpl,2143.0,136.0,5.0,,,8,Mercedes-Benz,GLAClass
7173,Honda City i VTEC VX Option,Jaipur,2016,44147,Petrol,Manual,First,17.8 kmpl,1497.0,117.3,5.0,,,8,Honda,Cityi
7174,Maruti Alto LXi BSII,Ahmedabad,2007,45000,Petrol,Manual,First,19.7 kmpl,796.0,46.3,5.0,,,17,Maruti,AltoLXi
7175,Toyota Fortuner 3.0 Diesel,Delhi,2011,75000,Diesel,Manual,First,11.5 kmpl,2982.0,171.0,7.0,,,13,Toyota,Fortuner3.0
7176,BMW 3 Series Luxury Line,Coimbatore,2017,22574,Diesel,Automatic,First,21.76 kmpl,1995.0,190.0,5.0,62.07 Lakh,,7,BMW,3Series
7177,Hyundai Elite i20 Petrol Asta,Kochi,2016,26642,Petrol,Manual,First,18.6 kmpl,1197.0,81.86,5.0,,,8,Hyundai,Elitei20
7178,Honda Amaze VX i-DTEC,Hyderabad,2013,81304,Diesel,Manual,First,25.8 kmpl,1498.0,98.6,5.0,,,11,Honda,AmazeVX
7179,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Kolkata,2013,46000,Diesel,Manual,First,15.0 kmpl,1896.0,105.0,5.0,,,11,Volkswagen,Jetta2007-2011
7180,Mercedes-Benz S Class 2005 2013 320 L,Hyderabad,2007,99000,Petrol,Manual,First,13.0 kmpl,2987.0,210.0,5.0,,,17,Mercedes-Benz,SClass
7181,Hyundai EON Era,Pune,2012,36317,Petrol,Manual,First,21.1 kmpl,814.0,55.2,5.0,,,12,Hyundai,EONEra
7182,Maruti Zen Estilo LXI BSIII,Pune,2008,70000,Petrol,Manual,First,18.2 kmpl,998.0,67.1,5.0,,,16,Maruti,ZenEstilo
7183,Hyundai Verna CRDi SX,Hyderabad,2009,137711,Diesel,Manual,First,16.8 kmpl,1493.0,110.0,5.0,,,15,Hyundai,VernaCRDi
